FIPS,EventRootCode,f0_
LS,19,-4.26855093675212
FR,19,-5.2695874272224295
ML,19,-4.29464402806478
JM,19,-5.0035290840200233
MD,19,-4.1150785306189093
MI,19,-5.22269491070965
LU,19,-5.2935741005929078
BT,19,-3.0263027089727328
SH,19,0.20506645981862673
CA,19,-4.9581774456629066
ZA,19,-4.5715165670786675
VQ,19,-4.3411818978528656
TD,19,-4.617482488234308
CH,19,-5.4687000549934552
CY,19,-4.6079550407567815
LE,19,-5.0537122199758393
PE,19,-4.8634335574484568
CU,19,-4.320041836943104
GK,19,-5.1888222100988068
RB,19,-4.9292515823602532
NG,19,-3.8356989667194084
VC,19,-4.064110784687001
KE,19,-5.7078514824310469
JA,19,-4.5943485329563707
TZ,19,-4.523875165297909
IV,19,-5.0469494866352953
SA,19,-5.5633475475122447
MH,19,-4.373307126354657
BH,19,-4.5793862500513187
RW,19,-5.2864366176983051
GI,19,-2.7492220580109237
NP,19,-5.7778769643323491
EG,19,-5.5759112835263922
CO,19,-5.2490190574040412
BO,19,-3.7910665234240906
BD,19,-3.0489154808949417
AO,19,-4.7541505820914223
KS,19,-3.5243866329811793
PO,19,-4.5219281453958526
HA,19,-3.9871314278265588
IR,19,-5.7526681545071945
SU,19,-4.8405636644977079
CK,19,-5.2397812916599742
ER,19,-4.7145481382025869
TI,19,-5.2787447068001869
PU,19,-5.981842522588094
AV,19,-1.5100638136652504
SF,19,-5.8628733282321983
SW,19,-5.4663783311987277
AR,19,-4.4094588835288571
MX,19,-4.42318697383179
BL,19,-4.6127121905053166
KV,19,-5.6060358192338864
VM,19,-4.5292522106775115
WE,19,-9.375
GH,19,-5.7487647238696438
PP,19,-4.7882248926067934
EZ,19,-4.1311949657667553
WS,19,-4.1783129495698477
LO,19,-5.7515720408036968
QA,19,-6.3844446366547913
MJ,19,-4.0325809573228391
IO,19,-3.2892660233785693
BF,19,-4.8731738359631169
UK,19,-4.8474780389774041
SC,19,-4.6136640087677865
PK,19,-6.3251070570280534
TS,19,-5.040469982348319
SO,19,-5.7595897838080248
TK,19,-6.36058119558893
JO,19,-5.3027147015231106
NS,19,-4.4992368381266825
SZ,19,-5.2978487662889044
TP,19,-2.5523820889048618
GL,19,-1.6618840138840818
DO,19,-2.3215824850755005
UZ,19,-3.5869414614542623
LY,19,-5.6898953170707509
BK,19,-6.63846474728521
NL,19,-4.4706320191313278
CN,19,-1.6937770478289302
MC,19,-5.195038928725296
DR,19,-4.5194823064811551
AF,19,-6.54742683443575
BU,19,-3.9034757557156965
AL,19,-5.1103229468643256
IN,19,-5.7904522248062182
BP,19,-4.2056170380762428
AG,19,-4.9827033849475084
TO,19,-3.6062092170035616
KU,19,-5.5260135364652045
ET,19,-5.1504277858695326
IM,19,-2.8447145077440568
GP,19,-2.9842325804525163
IZ,19,-4.7933125513317831
OD,19,-5.8058375655119709
ES,19,-5.1597928561963329
FO,19,-0.55260108605345792
BM,19,-4.6037476829742783
MG,19,-2.1672631650747083
TW,19,-5.6127040499922671
SM,19,-4.1385658442461946
LA,19,-5.9538232918185594
GJ,19,-3.0922425561786349
RI,19,-5.0832442804868849
IT,19,-3.6327467216250966
EN,19,-3.8422205150856663
MF,19,-4.2528770059440912
MB,19,-3.556806701770332
TU,19,-5.6148182445967993
PM,19,-4.6134722392206307
FJ,19,-4.27906481903312
SI,19,-5.1842387361801894
CB,19,-4.7988631005767362
BE,19,-5.1615172211846634
AM,19,-4.2940007729745266
AS,19,-4.3871501678111144
CI,19,-4.8005678008205761
SX,19,0.91004572181233145
MU,19,-5.5046366600637162
GV,19,-3.7711250074365639
OC,19,-0.940593077948665
HU,19,-3.8018906469974483
MY,19,-5.8322468236358871
TT,19,-1.2733358750794805
MA,19,-4.2502683791226117
HR,19,-5.5521348671427573
JE,19,-5.0726459914236006
BY,19,-4.8694983815619262
EI,19,-5.1713441522519874
AE,19,-5.400733026521185
RP,19,-5.1553202538857406
PL,19,-4.6392799225199823
NE,19,-5.4628858871116019
SN,19,-5.2479292929563961
GQ,19,-4.6199440142694144
US,19,-5.32099590756034
GM,19,-5.59339908563271
GA,19,-4.6501525467282923
OS,19,-3.2090791419724658
FM,19,-0.37174721189592
BB,19,-4.5833765387273768
KG,19,-4.3088028703467112
UP,19,-4.8210799139998217
TX,19,-0.91024412163703861
BR,19,-4.8718536752431953
NO,19,-5.7682081629950233
AN,19,-2.5423928274739938
CE,19,-4.9163812068084187
TV,19,-6.0337651499500264
SG,19,-4.59156609194918
CJ,19,-4.437795046436821
SL,19,-4.6904201452345209
RQ,19,-4.4723708933635127
MV,19,-6.0901440720285045
VE,19,-3.7686637674023435
MP,19,-4.9438479499125263
HO,19,-4.8047730992252662
KZ,19,-3.856275203983536
UY,19,-4.1467724065104843
LG,19,-4.2838603313445791
ZI,19,-4.57884827602171
WA,19,-5.1469290959200977
FP,19,-5.1102295792924792
GB,19,-3.6342593887783154
BN,19,-2.5306415623277485
LT,19,-4.4258856176220709
